industry,sector,symbol,year,adjDividend,dps_growth,dps_growth_rate,interestRate,interestRate_percentage_change,currentRatio,currentRatio_percentage_change,quickRatio,daysOfSalesOutstanding,daysOfSalesOutstanding_percentage_change,daysOfInventoryOutstanding,daysOfInventoryOutstanding_percentage_change,operatingCycle_percentage_change,daysOfPayablesOutstanding,grossProfitMargin,grossProfitMargin_percentage_change,operatingProfitMargin,operatingProfitMargin_percentage_change,pretaxProfitMargin,pretaxProfitMargin_percentage_change,netProfitMargin,netProfitMargin_percentage_change,effectiveTaxRate,effectiveTaxRate_percentage_change,returnOnAssets,returnOnAssets_percentage_change,returnOnEquity,returnOnEquity_percentage_change,returnOnCapitalEmployed,netIncomePerEBT,netIncomePerEBT_percentage_change,ebtPerEbit,ebtPerEbit_percentage_change,debtRatio,debtRatio_percentage_change,debtEquityRatio,debtEquityRatio_percentage_change,longTermDebtToCapitalization,longTermDebtToCapitalization_percentage_change,totalDebtToCapitalization,interestCoverage,interestCoverage_percentage_change,cashFlowToDebtRatio,cashFlowToDebtRatio_percentage_change,companyEquityMultiplier,companyEquityMultiplier_percentage_change,receivablesTurnover,receivablesTurnover_percentage_change,payablesTurnover,payablesTurnover_percentage_change,inventoryTurnover,inventoryTurnover_percentage_change,fixedAssetTurnover,fixedAssetTurnover_percentage_change,assetTurnover,assetTurnover_percentage_change,operatingCashFlowPerShare,operatingCashFlowPerShare_percentage_change,freeCashFlowPerShare,freeCashFlowPerShare_percentage_change,cashPerShare,cashPerShare_percentage_change,payoutRatio,payoutRatio_percentage_change,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,freeCashFlowOperatingCashFlowRatio_percentage_change,shortTermCoverageRatios,shortTermCoverageRatios_percentage_change,capitalExpenditureCoverageRatio,capitalExpenditureCoverageRatio_percentage_change,dividendPaidAndCapexCoverageRatio,dividendPaidAndCapexCoverageRatio_percentage_change,priceBookValueRatio,priceToSalesRatio,priceToSalesRatio_percentage_change,priceEarningsRatio,priceEarningsRatio_percentage_change,priceToFreeCashFlowsRatio,priceToFreeCashFlowsRatio_percentage_change,priceToOperatingCashFlowsRatio,priceToOperatingCashFlowsRatio_percentage_change,priceEarningsToGrowthRatio,priceEarningsToGrowthRatio_percentage_change,dividendYield,dividendYield_percentage_change,enterpriseValueMultiple,enterpriseValueMultiple_percentage_change
21.0,9.0,33.0,2021.0,0.0,0.0,0.0,0.08,-78.94736842105263,4.33641218602145,-13.176438793408895,3.536422277666199,63.94959934356319,4.235317859210008,222.33865194732672,6.11903734108834,5.692379910581757,69.30108745963956,0.6379767282432344,-0.2272291239383772,0.3136795772916012,3.8977859331088327,0.3157623191296446,-0.9582339715507592,0.2852250497534461,4.169125154116715,0.096709669033247,-31.4946444203478,0.1466325592312678,9.506288790397166,0.211344191424119,10.584898864527492,0.1999608614799117,0.9032903309667528,5.176966578114794,1.006639711313138,-4.673843490549445,0.0493806794015585,8.461970507594053,0.0711732770321218,9.530294302891695,0.0140087288454613,-34.35191202777651,0.0664442238788109,0.0,0.0,3.587442172546526,5.290471749361769,1.4413183029206251,0.9849754621808372,5.707619809141757,-4.063227269024717,5.26687261888312,-15.392933442021238,1.6416398894352862,-5.766201328627307,20.49867191411248,-3.129129455999169,0.5140942541968869,5.123556167323295,3.3142454455290493,37.0288831028,3.1030432739990603,31.03893967545861,11.119678838022654,17.641002208011436,0.0,0.0,0.3445872626429044,0.936274432596746,-4.371299898027814,4.482185639971232,-12.591422991623624,-15.692288680177954,-67.1601725642747,-15.692288680177954,-67.1601725642747,11.074523701804656,14.945911465833028,56.88140541277744,52.40041671919264,50.60259475221056,46.32548994869207,51.01382262541403,43.37337181647793,44.4125555509814,1.6848749375863468,-225.35427103843287,0.0,0.0,44.60877698387711,56.18303182188276
55.0,5.0,19.0,2021.0,1.92,0.1199999999999998,6.666666666666665,0.08,-78.94736842105263,1.0558948311921124,-3.799876718037632,0.7263639079772931,522.5572514434672,55.79241621229328,283.4038061027572,20.08978458017729,41.04722742523976,965.5968053193726,0.3624747240967671,1.4112562491158889,0.1794040977416132,25.45926499682105,0.1187784734572563,-4.480776586836566,0.110458742417229,-5.519192917280757,0.0206132704338016,40.25075953748334,0.027194481931324,-25.831600659358852,0.1065770297588265,-19.478893320218265,0.088669476219145,0.9299559019587734,-1.087128112372282,0.6620722433460076,-23.864352771727336,0.1977177987704303,-9.25258963185719,0.7748695406892012,-1.4798488827142853,0.4183443966666438,-1.7448381318663777,0.4365783078278029,6.513931888544891,27.742009277106018,0.2584750261645103,-28.239073335039954,3.919068214940529,8.56524799728231,0.6984880584696803,-35.8120231836361,0.3780045646270295,-34.61292949813182,1.2879149543519453,-16.728970453572988,9.552478473353505,12.470354519494231,0.2461958314589893,-21.49897780222635,8.407005426739023,-8.374434436111077,7.772570300937346,-10.200766544941132,1.9861864824864333,-42.918805574043226,0.4322893692104102,1.8878916262187408,0.2075791166224084,0.924534945132328,-1.9932560280423008,3.5997042670046477,-42.77445884236835,-13.251166407465009,-24.91635810206704,6.469627942293091,-8.410003282001954,4.042135889238869,4.189357200282603,24.17396574702973,37.9268956771063,31.42771487791553,21.82932973659156,52.731150586230704,20.18197817029517,49.68682772047228,9.039243469710357,500.3691031020349,0.0113979634107347,-22.47609895609661,19.9021180913148,11.841431929657452
54.0,5.0,18.0,2021.0,2.66,0.1100000000000003,4.313725490196085,0.08,-78.94736842105263,3.477493458689964,127.96000263673425,3.477493458689964,221.3768208410224,-40.86819311265791,0.0,0.0,0.0,0.0,1.0,0.0,0.1513506615885979,189.1213534217553,0.0768581412697789,26.950911235794983,0.0602202677765126,31.06105192540749,0.2164750957854406,108.16015833143032,0.018091207997287,83.25104989974305,0.1117547406962129,50.88411156520907,0.0524425458391861,0.7835249042145593,3.2375826605753444,0.5078150334003502,-56.09078688470112,0.0649484688085162,25.92568663221899,0.4012058946754832,3.6839099210417503,0.2863290086061205,4.271342949407186,0.2863290086061205,13.791592128801431,186.98155664272196,0.3549148694665153,-39.0958678916216,6.1772956627866735,-17.662620952099317,1.648772435223098,69.11372282352201,0.0,0.0,0.0,0.0,18.146775917349483,-6.687883753116719,0.3004172625805405,39.82113466023387,13.21759586827794,-40.79199598994845,10.048889886807702,-50.51722645709516,160.69938515098724,-39.6632866093231,0.2645476772616137,-32.71055041147183,0.076730535160391,0.7602660867340412,-16.425533388181258,0.0,-100.0,-4.171291355389541,-62.32783068008849,-31.14342629482072,-220.9070424709508,1.6790889475672626,0.9047954960402844,5.998968636170399,15.024767066764468,-19.122449363141868,15.51017094978967,131.22764808871582,11.7918569725726,93.2472735491976,0.3176407211712369,-65.91963978873217,0.0176074395087832,-16.80083155502673,5.473822349261746,-56.91252533614715
101.0,1.0,412.0,2021.0,2.08,0.0,0.0,0.08,-78.94736842105263,0.7009978034303874,-14.49411887783242,0.4526335467588914,37.97976478112564,-11.588717196898555,15.842720563359103,90.3899414197344,4.959583668143419,231.6997882391269,0.5273889046806898,-1.3672492726967689,0.2293857779041122,64.51334591344235,0.1595781220390373,-1059.7037199378522,0.1189181826795527,-634.5560601161995,0.2029168367536274,-160.0549726184829,0.0364035517075098,-600.9046780762128,0.1207284226727268,-610.8224621504257,0.0831162533205731,0.7452035477047537,-44.29988662013147,0.6956757454498516,-683.3591886477064,0.3624873554716817,6.205015687164939,1.2021499170334031,8.30784774141744,0.5113817627411409,-1.880329708117412,0.5458983095269296,5.626815804764672,86.1978172481524,0.2098311628558282,-12.697489726432131,3.316391313758026,1.9799743360959356,9.610380740993683,13.1077356073517,1.5753143443674622,-3.352336169888126,23.038972286374133,-47.47621683461753,1.1251299272407451,-0.4119831692575459,0.3061226709594614,-6.295201673080253,5.853376116071429,-2.8689708724247254,3.5477120535714284,-7.517846776868653,2.953264508928572,116.36312918826684,0.7503610377969224,-119.17043009776704,0.2484662213378813,0.6060967180684987,-4.78619031034656,1.6215265700483092,-86.9540987756373,-2.538694257881043,-7.734680054984111,-28.757368060315283,-52.05994056256274,0.8002654931101653,0.7882660602615122,-12.86271610827592,6.628641999900403,-116.30086914977308,5.234359418010224,-7.510134562741733,3.172528064446934,-11.936875540352364,-0.0106460007877188,-103.34830771578832,0.1131998134471882,17.603729725257654,5.063505690212185,-18.280929000923265
109.0,10.0,42.0,2021.0,2.555,0.2050000000000005,8.723404255319167,0.08,-78.94736842105263,0.8086689237983054,34.25838386801241,0.1309525674753693,36.73758543678778,23.137982908875323,62.95271599092492,1.5048272320320244,8.531354974404938,149.5821507731547,0.696927357086888,-9.07168241206021,0.2655908014403564,-9.080336609673989,0.2404406175806825,-9.169850593774733,0.1953235372664336,-8.381266727983395,0.1876433390007799,-3.592430158010873,0.0339422955018552,-13.321660944353686,0.0841750782134414,-4.953579360245552,0.0562169674115421,0.8123566609992201,0.8681961561733287,0.9053047631044489,-0.0984539325849076,0.3738478943642355,26.699309891581045,0.927122791277328,38.93108744262867,0.3840592738512314,-4.039975366173765,0.4810917059741772,10.831294731550852,11.02583441467917,-0.1479063881995843,-164.57650427050282,2.4799465377596674,9.65417851250696,9.935329054981969,-18.790289041844943,2.4401307115414603,-12.678405456491449,5.798002425385704,-1.4825178989685828,0.2262013267418881,7.084385143234617,0.1737747328196079,-5.392340670878126,-8.35459511939528,-198.82899940368995,-23.53070219372934,221.86274806680336,0.8993982077223588,430.7348477980248,0.486661668392023,3.630898097571023,-0.3181963850224065,2.8164982093629614,-425.67642089755503,-0.4516861824356413,-100.00717998958592,0.5505097637011688,-202.6598809210822,0.6588644147308397,-204.93803309004107,1.4476626395033496,3.3592197776075645,-19.25898432107469,17.198233375352896,-11.87280941856651,-3.748294431413283,-71.33279127328166,-10.55706455424067,-193.36233935240784,3.656493965455456,127.76150760859642,0.0282971894711852,17.592422286299225,13.5139313311559,4.886320218457252
92.0,9.0,12.0,2021.0,0.0,0.0,0.0,0.08,-78.94736842105263,0.8293237471963621,0.3932992507249766,0.7682121240052847,61.927896791895314,-14.834332271812569,1.0827647582319787e-06,999.0,-14.83433078275208,132.63868288341737,0.9110647952722668,1.1425869383597798,0.1659719290840016,58.437868046573385,0.1442327986492191,60.19723630160723,0.3186998733642887,386.4890421243313,-1.2099871959026889,-544.2144773998913,0.1659386246874914,378.0347522290982,1.2511651993785604,-181.13616747485207,0.1562942535589178,2.209621364550942,203.681295230591,0.8690192338261008,1.1104468121955868,0.2891013489381576,-29.79470386333579,2.1798032107716208,-111.9158463655715,0.6780271450962083,-36.80514047781725,0.6855151298003322,7.634708737864078,20.19658071272892,0.6828851088092749,22.79481647064383,7.539927498705334,-116.97285962924462,5.893951174000933,17.418206969453266,2.7518367346938777,-29.107807111764373,337100000.0,999.0,6.218867924528302,14.052780401284105,0.5206736448803538,-1.7378171270448384,6.550592525068368,1.7005990924684244,6.113491340018231,-1.377924414273779,8.464904284412032,0.8699610178078743,0.0,-100.0,0.3791684254959899,0.933273030893404,-3.0270455967944865,20.12885154061625,608.0872233000331,-14.986444212721583,-43.65918789366206,-14.986444212721583,-572.0131570638125,65.06329155877783,16.57308146897425,25.474726380322576,52.002158940397344,-74.20810840210967,46.834122120331024,47.48305593636604,43.70902310047314,43.0186765856263,0.112499151791588,-120.3583751470729,0.0,-100.0,83.87701952450524,-10.192697298335895
99.0,7.0,11.0,2021.0,3.83,0.1699999999999999,4.644808743169393,0.08,-78.94736842105263,1.0694845490723144,2.0777820881380693,0.1394678538803196,68.26448604539532,7.594527810318774,1474.5572491695889,27.74107803591366,26.69144648222932,5.960614793467819,0.4075087430569841,2.210863340264657,0.2344990742645546,-0.2197807005797525,0.2304875540012343,1.712609216544192,0.1781869299869711,1.462159209203917,0.2269130072593121,0.848112959570857,0.0532779742682864,-15.400020222802668,0.4582811590624503,6.877149124631132,0.320265600269721,0.7730869927406878,-0.2462329983169309,0.9828932362487938,1.9366462919120584,0.0687211030806294,14.580517782221914,0.5911183224281759,44.75226965821,0.3698698643077026,94.9119740696336,0.3715112283579773,57.28140703517588,85.86477697056189,0.922904794581854,-28.362191445615792,8.601700146381898,26.332357769000648,5.346850480310919,-7.058470318962118,61.23529411764706,-26.039952161608504,0.2475319287912037,-21.71664625228418,12.717362867358506,8.442488714157381,0.299000461325542,-16.619180553055855,7.25615763546798,3.296302602590906,6.069434670419892,8.503297203788263,6.065212291813277,36.90822401431279,0.6063113334616125,1.6978513419290795,0.2121168483851059,0.8364529790191705,5.040833476131379,131.62978723404257,4257.501845584027,-6.114449495947816,24.54387249032559,2.8920157068062826,-18.377152363252726,14.933018112555336,5.80619255297264,27.133377412972905,32.58483971522032,25.301273306078297,32.72462935765633,22.946030626762216,27.372613713509843,29.143535296170757,5.04624679914089,69.37745329512408,0.0186071602242194,-18.837336079173127,21.734354264197027,27.234641532575843
98.0,2.0,49.0,2021.0,0.0,0.0,0.0,0.08,-78.94736842105263,0.8704907925013508,-19.708226109531942,0.2165247306762206,9.440669711410132,-10.431140097604953,245.02036300240167,-12.04295803855292,-11.984195422617372,317.5847478225643,0.5275464068187854,-1.5774345644646526,0.2012720798300157,5.161283629221392,0.1879198897302965,7.096000553876247,0.1483510297797237,8.135925600268656,0.2105623838294188,-3.4800551697100834,0.149509799362767,24.43999145711724,-1.2073827728624071,-38.8302693425273,0.412026818928852,0.7894376161705812,0.9710213649568143,0.9336609920710524,1.839761609868007,0.5668950942323124,-1.5584931075023123,-4.578023472130739,-51.6100861819416,1.2944306145360474,15.263521945921957,1.2794839127772666,15.074087346483257,25.42520247953945,0.427570024748571,30.565191062944415,-8.07560961226924,-50.8439932041042,38.66251136387662,11.645944928820118,1.149299525567666,1.108076362220678,1.489672105319762,13.691863402854686,1.9311446230748888,8.403936975710003,1.0078109979065455,15.077381329418316,158.2292125736385,36.93263885049605,130.26829158609524,35.54426875583159,54.74398524980888,-29.462470009546003,0.0,0.0,0.2405087362355118,0.8232885032242039,-1.0139073535129106,10.776548238897396,15.424926882069489,-5.658941371928713,-4.772119790053875,-5.658941371928713,-4.772119790053875,-19.15609597248678,2.353708060071424,6.216365046115957,15.865801966904328,-1.7751367489547087,11.886929514052865,-3.926953505585984,9.786372407556197,-4.901045188736742,0.4870893831540857,-58.84909520947984,0.0,0.0,14.09109141468222,-1.388265878084216
79.0,8.0,43.0,2021.0,6.36,0.0,0.0,0.08,-78.94736842105263,9.310889326211226,141.23417954046005,6.90421078936682,2.957408980979149,2.6815632231431685,-23.162404472434897,-34.991617129629574,-38.30478849976041,27.236662443116742,0.6278876615029305,-2.24776984086994,0.2838032986905462,-8.899555598159159,0.440154694206593,22.857635339605544,0.4376316534849772,21.6853734797545,0.0056757374845186,-244.1149630658699,0.0504621742842534,17.060830399632465,0.091858635063289,19.338355014074505,0.0328302413702194,0.9942678318445206,-0.954162805275116,1.5509146519347874,34.8595346008246,0.4126119685563513,4.213802966615865,0.7510966933145086,6.241377011757998,0.4256815803629212,3.0758062367505667,0.428929308234155,2.95481704965633,-11.735130776941403,0.1465170285235532,-8.68044468407142,1.8203463557842232,1.9455906870528892,123.4188447886415,-2.6115333064375967,13.401054580835504,52.40630180189463,-15.758294888355785,53.82631529137465,15.653926697999305,5.616989237272962,0.1153074140830758,-3.800409981805608,8.631716006765018,-0.8492143544728936,7.532385901878229,-2.5246648124201743,3.037927559401149,92.3309488668148,0.8848938413759249,-17.11993857956862,0.524291348018389,0.8726406077279187,-1.6898004862383686,11.113399776470262,-66.14992641970481,-7.851796260645414,-11.777179489117074,1.6359354583439276,0.1465627007902536,3.2203491620779223,15.342343456639869,57.09060811173868,35.05766398400277,29.095719246713504,33.53386341199217,61.523542962888,29.26301094730587,58.79411734851168,1.5883818528136635,-74.07345245624855,0.0252410954072613,-35.79952774263556,30.42217212608573,45.28641071188604
72.0,2.0,45.0,2021.0,2.66,0.3000000000000002,12.711864406779672,0.08,-78.94736842105263,1.0732760312414145,-14.447080698163884,0.6360532202990699,61.836816003234894,-4.381218777381268,54.32335329341317,4.758670360308503,-0.3138347940434105,77.77245508982035,0.2750615463292223,-0.2968039185684445,0.1263989153574444,2.8586481165429944,0.1180500220020693,11.621555457402245,0.0880201705457702,10.38543244465504,0.2504533548257102,3.916296293188615,0.0928420894174318,1.8590788177685449,0.3845874038661401,3.767340719342238,0.1959547910098272,0.7456175700181342,-1.107423210223002,0.9339480617237486,8.51936857164457,0.3894701189221737,12.213686143917467,1.6133340261899811,14.315934707216217,0.5914485276946266,2.3744052615035205,0.6173470402258854,15.13960113960114,23.703989701421712,0.3371662318420459,-5.002864426561581,4.142382041155685,1.8734332999296832,5.902632502632502,4.581964674053873,4.6931783184477975,-2.300600315819701,6.71902557319224,-4.542507406729646,5.690126548013805,9.672567490011485,1.054781976014853,-7.724165624083989,12.62726176115802,40.17218566226259,9.344993968636912,46.30608165652683,2.365500603136309,-30.75368539783497,0.2980678286718011,-15.804925834017158,0.1244960336810056,0.7400649598777226,4.375972283862017,3.2835633626097867,-71.72280719275214,-3.8471150312385154,11.936556079960004,-20.32621359223301,-41.02070327290303,9.329480877156517,2.1352298324274823,15.0707680398253,24.25841507904337,4.244523476881268,23.17497482896605,-4.567539897111672,17.150986816965993,-0.3914418932015717,0.7159452591912362,160.78635710389565,0.0122871930297416,-19.23309603438772,15.988716045604102,14.724616192691986
1.0,7.0,47.0,2021.0,0.0,0.0,0.0,0.08,-78.94736842105263,2.6509780871210764,-30.79826060236828,2.256187861540998,211.90250885761907,34.86780418599695,123.02228727544492,-0.8348345886632691,19.115440437808417,36.46932592388153,0.6265020888808069,2.478509175174604,-0.1947263143386292,837.1675211558268,-0.1637457854643546,1672.5539840817344,-0.0695150808275836,2645.938433226621,0.5754694960212201,-20.729612448664422,-0.0355512643569224,2747.8604266815587,-0.0572773367155,3143.4620855678945,-0.1324127404427383,0.4245305039787798,54.91423436951879,0.8409021966060563,89.13950217732784,0.064794071827557,38.57081449091484,0.1043909952674478,57.81994747939967,0.0053904594847028,11.749169030434746,0.0945235842331073,0.0,-100.0,1.1381163951511162,90.98741253315488,1.611119541078915,13.89118845783135,1.722490224243875,-25.853319401501164,10.008410924891372,-8.708493324292899,2.96694207272192,0.8418627500900833,6.235733837942466,-3.402407111289896,0.5114180107924962,3.711736294654422,1.8808297200525752,201.9708993120974,1.1212400477406297,-301.43782206377495,6.693085162635404,-26.4167363593924,0.0,0.0,0.144193583134213,0.5961411794945941,-166.70769353029016,1.200439700309526,86.68411160214902,-2.4761128127610488,368.8920263659927,-2.4761128127610488,368.8920263659927,9.917447074912513,12.036386021930063,8.278127349862308,-173.14783898163884,-96.05678969201688,140.02353939851244,-163.60865340777536,83.47379793403698,-57.56813442599675,-0.0547650459991806,-100.35825628841552,0.0,0.0,-67.34056976892036,-98.48374690687103
72.0,2.0,52.0,2021.0,0.7,0.0999999999999999,16.666666666666675,0.08,-78.94736842105263,0.8773727532336637,-16.597978280847027,0.5246094406181757,67.65621605966258,25.645582451705607,59.104645917907085,11.58007348310659,18.670520151390125,156.70139828597203,0.1973789008761132,-5.397850641924739,0.102816595467381,-1.03902686264572,0.0729853015712113,25.15863723587206,0.0635725146622257,28.02526414285156,0.1547619047619047,7.395382395382399,0.0445368773460484,38.955057319671305,0.2382632293080054,35.91186259842976,0.1031901751326211,0.871031746031746,2.2903947903947897,0.7098591549295775,26.47272279968018,0.3924622095972405,-8.163842954245714,2.099592944369064,-10.175106982569682,0.6769527483124397,-3.280039043629324,0.6773769917702679,5.25925925925926,18.16146211571048,0.2274783507819568,23.905805593523976,5.349796472184532,-2.1900568284035526,5.394921875,-20.411049836601315,2.329270855221685,-14.304418820010945,6.1754874651810585,-10.378263001287436,2.124115656721009,-3.521408376927937,0.7005681241757127,8.537215876878946,5.398955179469246,23.00720089760029,0.1042979977852013,-89.33283236445148,1.727052139796128,-58.75051016618706,0.2608200455580866,-22.9395319942017,0.1274346535370357,0.0193181818181818,-91.32801367911084,117.33333333333331,39.292364990689,-1.0196987253765932,-20.74548314635836,-1.1756847027388109,-24.877688337569005,8.51640733514247,2.2723163442183765,-11.942893587514014,35.74369137813212,-31.21896134951051,923.0282655882352,868.5435327956961,17.831227857954545,-16.008037324100787,0.7109023062984055,-93.60010088710196,0.0072969532664904,12.037371807338792,18.187245768867925,-6.582445880660915
10.0,5.0,51.0,2021.0,0.78,0.06,8.333333333333348,0.08,-78.94736842105263,31.238832989517118,-14.10240100213047,31.238832989517118,358.2826860278523,-10.24519677062652,73534.62886373531,999.0,999.0,0.0,1.0515525232008798,5.155252320087977,0.3812687262240077,48.95072195646834,0.3812687262240077,48.95072195646834,0.3588477550974605,48.8173365947935,0.0588062161525782,1.4554110643255846,0.010087862640018,58.95836521787319,0.1184080928365658,80.59914121675926,0.0107990763446003,0.9411937838474216,-0.0895499933956878,1.0,0.0,0.095859616624626,-4.239654481074073,1.1251694030348136,8.797269899159787,0.5091342335186656,3.761267886559017,0.5294492765743916,7.1709582102152805,210.5087195526227,-0.0236713068088327,-117.5857255371439,11.737678937741144,13.614115853056584,1.0187486424382382,11.414650137936745,0.0,0.0,0.0049636478165459,999.0,8.226068494415212,21.936655668617043,0.0281118176071027,6.814413464939317,-0.8469028529366562,-119.5117786232336,-0.8469028529366562,-119.5117786232336,77.06580481992462,8.539405108570275,0.251891925698918,-41.6674761426629,-0.080717740397024,1.0,0.0,-0.3028249063276217,-115.39988949321184,0.0,0.0,-0.8929857231533209,-118.16150523203146,1.399165081704139,4.240311929297746,18.60301916726261,11.816464974529676,-20.302955367222964,-52.5325895948158,-852.280162096815,-52.5325895948158,-852.2801620968153,0.1291567101867197,-127.98864391729548,0.0213170289288606,-26.807168162736783,9.097728632310588,18.076601976398308
6.0,5.0,61.0,2021.0,1.3,0.06,4.838709677419351,0.08,-78.94736842105263,6.867196819085487,-23.47511762942256,6.867196819085487,137.82351436064735,1045.5307086693183,0.0,0.0,0.0,0.0,1.0,0.0,0.2965521652913708,2.8987463868151764,0.2973197722765944,2.957285511715946,0.2404528881212819,2.85560091270316,0.18868330464716,0.123159758136726,0.0084578726391532,9.817420545851997,0.0873495375749407,10.608132996125551,0.0110568392131422,0.8087349397590361,-0.0987638694118553,1.002588438308887,0.056890027290235,0.1498319225628771,3.5997928313359573,1.5474043779337268,4.34573683211763,0.3827064865019938,4.832279197316503,0.6074435575826682,20.422907488986784,418.4734531853115,0.042618371852052,-42.543024323873965,10.327601431426316,0.7200246066091376,2.6483144163984416,-91.27042171430192,0.0,0.0,0.0,0.0,4.556397551734189,6.076421802912013,0.0351747600340204,6.768537222447946,3.3313573696597625,-41.09362707760354,1.9051420052705408,-55.52476942260998,195.80469653306412,-22.33659246528539,0.3519553072625698,-1.772967101179379,0.1815390520053732,0.5718816067653277,-24.4984398615377,0.0711082157801107,-41.302553202710094,-2.3358024691358024,-43.343576473125246,26.27777777777778,-61.402231926249385,1.1497569921457451,3.165012627134907,29.52312282627565,13.162714126097365,25.927146093100028,30.485916451016635,207.7039165700688,17.43433488372093,132.32125761755432,1.5316612801276934,-323.196579228228,0.0267388096323354,-21.996935572414436,-9.575531496396778,-56.81888831256353
98.0,2.0,54.0,2021.0,0.4212599999999999,0.1787399999999999,73.70113805047005,0.08,-78.94736842105263,2.332558139534884,18.15395774019684,1.72015503875969,11.113930474498858,-27.171127287339548,64.26247827166625,-53.83396948835736,-51.19971680825838,39.42761360814502,0.4890890636894189,1.6407957292545738,0.2548845470692717,2.239848868060768,0.1805379345343821,3.5277246697160924,0.1691195128140065,28.923571735227306,0.2445537596626844,6.76627172822255,0.2212080982409558,203.2700124106754,-0.878129117259552,-31.12304791163229,0.4241976351351351,0.9367533380182712,24.53047929579388,0.708312593330015,1.2596612924548944,0.9978426817125788,22.11568133364623,-3.961133069828722,-72.2657843233568,1.3509826589595375,25.00515540920041,1.3377085650723026,5.177835051546392,39.45291410648637,0.2481290537169466,15.05935276575432,-3.9696969696969697,-77.28857148094897,32.84166666666667,37.30818049943012,9.257471264367815,89.42039765018627,5.679830747531735,116.60948297207608,3.882758620689655,180.7969515397725,1.3079986724195154,135.23240035073383,5.5464684014869885,-24.37870448193317,4.5427509293680295,-30.26588854973428,7.356877323420075,-47.59897781422544,0.0900225056264066,-8.459042471461242,0.1892920578533367,0.8190348525469169,-7.785087556976055,8.776470588235295,155.67550413986098,-5.525925925925926,-38.20936188763555,-9.946666666666667,-29.2659800555828,-9.68435441370224,1.8651167216442528,31.00469413062217,11.028394598649662,1.6142295527375785,12.030155482815058,137.84250804443258,9.853116621983917,119.32626054546569,0.1746162478119529,-628.6359323160275,0.0081627933078699,-9.91324942238605,8.617686292548298,21.54416471501497
65.0,6.0,53.0,2021.0,1.085,0.13,13.61256544502618,0.08,-78.94736842105263,2.0944287063267235,-17.004745236155404,1.3371104815864023,77.45971526908635,19.26939623614736,116.59656205235058,18.140423642714,18.588492880701256,59.22515952597995,0.3993272841051314,1.6208281525877275,0.0609355444305381,17.960300188668676,0.1155350438047559,4.383944762609615,0.1004380475594493,6.389594297772394,0.1232227488151658,-12.525389302640487,0.0383043465290414,-30.41608773458424,0.1414564283353531,11.534927931568362,0.0266006487963121,0.8693297224102912,1.9214157308617308,1.89602053915276,-11.509258118489608,0.5462247546314251,60.71242449980154,2.017186295031398,157.60334681845706,0.6606475250486018,57.370086450260224,0.6685653777339614,4.057291666666667,-9.837962962962957,0.1213544511196067,-55.7978755129655,3.692960229150601,60.288383191416,4.712126796903797,-16.156195004119034,6.162921348314606,-9.2869465665801,3.1304525071341214,-15.354967489853566,2.201101928374656,0.410072548573992,0.3813728707377465,-34.595189760139235,4.426294820717131,20.609425254016035,2.946215139442231,29.3894310591972,5.878486055776892,-19.78151736218664,0.4127725856697819,-3.8318415627696334,0.173811013767209,0.6656165616561656,7.279701222926427,3.4773082942097027,-3.7597222641104766,-2.990578734858681,13.507511938694062,-10.431924882629108,31.795196589960884,4.747348242811501,3.370750938673342,-3.661374160588182,33.5604984423676,-9.447322855869766,29.135686274509805,-17.32009180670938,19.393195319531955,-11.301241518847949,1.867340554357377,-48.84828598131909,0.012299358019924,6.201342102964147,35.02137807070102,13.717786638949423
65.0,6.0,56.0,2021.0,3.27806,0.1561099999999999,5.000400390781401,0.08,-78.94736842105263,1.3338364020525204,-13.402504525010295,0.7232115907032901,45.01209996048992,-11.973206550697968,96.67221144071712,-7.884787963938955,-9.224211763648915,60.47916089086036,0.4655768470960095,5.177232304901591,0.1382358751481627,59.44632580263492,0.1107269853812722,92.41764556053164,0.1033188463058079,102.3465322902191,0.0669045495093666,-40.62974660655303,0.0388371143207217,140.00803417515164,0.0883557883177767,140.34998481180114,0.0592506350550381,0.9330954504906334,5.160070793280758,0.8010003572704537,20.67863250653332,0.3269223629005309,-1.5240049914478917,0.7437597668623559,-1.3837016499218646,0.4194964081692696,-0.1455339147010903,0.4265265095550657,5.968017057569297,112.33915137443316,0.2638841567291312,33.70180317349678,2.275034843941378,0.1424746624939965,8.108930716860232,13.601775188589338,6.035136642498606,-14.280816031597364,3.775645498953245,8.559702344116893,3.1672141404661347,9.59519398247892,0.3758957412839268,18.61237821012709,16.063576781615552,26.62537661328264,11.808301761566328,20.709921243163063,7.933270650701031,-22.209052840185684,0.5009560229445507,-57.32596841583457,0.2295041485578822,0.7350979126318055,-4.671619171712738,9.294,85.66990675332016,-3.77497969130788,-13.598938966957252,-25.39344262295082,-254.98682132120308,2.9281903146513493,3.424079517977084,-7.386638071597284,33.14089965583174,-54.230319205287714,20.29589053864169,-12.478690937750711,14.919466769959111,-16.567353191236712,0.2185550936535666,-109.48419980944988,0.015115945196026,-6.763536814756388,16.37797680015477,-16.93027026595927
